actual,predicted
212.27,212.27
212.28,212.28
212.27,212.27
212.1601,212.1601
211.91,211.91
211.9165,211.9165
211.91,211.91
211.8538,211.8538
211.8028,211.8028
211.9,211.9
211.9595,211.9595
212.01,212.01
211.9624,211.9624
212.045,212.045
212.075,212.075
212.07,212.07
212.18,212.18
212.18,212.18
212.2,212.2
212.25,212.25
212.3701,212.3701
212.26,212.26
212.265,212.265
212.25,212.25
212.245,212.245
212.275,212.275
212.42,212.42
212.42,212.42
212.34,212.34
212.34,212.34
212.35,212.35
212.36,212.36
212.345,212.345
212.2105,212.2105
212.0615,212.0615
211.855,211.855
211.555,211.555
211.5499,211.5499
211.525,211.525
211.4857,211.4857
211.65,211.65
212.05,212.05
211.84,211.84
212.075,212.075
212.275,212.275
212.27,212.27
212.435,212.435
212.45,212.45
212.49,212.49
212.565,212.565
212.52,212.52
212.4446,212.4446
212.54,212.54
212.5,212.5
212.49,212.49
212.49,212.49
212.5,212.5
212.5,212.5
212.51,212.51
212.48,212.48
212.5,212.5
212.46,212.46
212.46,212.46
212.5,212.5
212.5,212.5
212.45,212.45
212.48,212.48
212.48,212.48
212.48,212.48
212.54,212.54
212.5,212.5
212.51,212.51
212.52,212.52
212.52,212.52
212.5,212.5
212.51,212.51
212.47,212.47
212.48,212.48
212.49,212.49
212.45,212.45
212.5,212.5
212.5,212.5
212.49,212.49
212.46,212.46
212.48,212.48
212.4798,212.4798
212.47,212.47
212.48,212.48
212.49,212.49
212.49,212.49
212.48,212.48
212.46,212.46
212.48,212.48
212.47,212.47
212.49,212.49
212.4898,212.4898
212.49,212.49
212.49,212.49
212.47,212.47
212.49,212.49
212.48,212.48
212.47,212.47
212.48,212.48
212.49,212.49
212.48,212.48
212.5,212.5
212.5,212.5
212.49,212.49
212.48,212.48
212.51,212.51
212.46,212.46
212.48,212.48
212.48,212.48
212.49,212.49
212.5,212.5
212.5,212.5
212.5003,212.5003
212.51,212.51
212.51,212.51
212.52,212.52
212.53,212.53
212.53,212.53
212.53,212.53
212.52,212.52
212.5,212.5
212.52,212.52
212.54,212.54
212.48,212.48
212.5,212.5
212.53,212.53
212.58,212.58
212.51,212.51
212.52,212.52
212.5194,212.5194
212.51,212.51
212.57,212.57
212.6,212.6
212.65,212.65
212.59,212.59
212.65,212.65
212.65,212.65
212.65,212.65
212.5401,212.5401
212.65,212.65
212.62,212.62
212.59,212.59
212.62,212.62
212.6198,212.6198
212.62,212.62
212.61,212.61
212.61,212.61
212.62,212.62
212.62,212.62
212.6,212.6
212.6,212.6
212.6,212.6
212.62,212.62
212.6,212.6
212.62,212.62
212.6,212.6
212.75,212.75
212.65,212.65
212.7,212.7
212.76,212.76
212.79,212.79
212.75,212.75
212.75,212.75
212.8442,212.8442
212.847,212.847
212.8311,212.8311
212.8558,212.8558
212.78,212.78
212.77,212.77
212.8,212.8
212.78,212.78
212.83,212.83
212.77,212.77
212.81,212.81
212.85,212.85
212.75,212.75
212.7949,212.7949
212.75,212.75
212.8,212.8
212.66,212.66
212.75,212.75
212.78,212.78
212.75,212.75
212.49,212.49
212.7804,212.7804
212.74,212.74
212.69,212.69
212.6776,212.6776
212.66,212.66
212.66,212.66
212.67,212.67
212.67,212.67
212.66,212.66
212.65,212.65
212.67,212.67
212.68,212.68
212.69,212.69
212.6981,212.6981
212.69,212.69
212.6613,212.6613
212.65,212.65
212.65,212.65
212.65,212.65
212.65,212.65
212.64,212.64
212.6499,212.6499
212.57,212.57
212.56,212.56
212.65,212.65
212.52,212.52
212.53,212.53
212.69,212.69
212.68,212.68
212.7,212.7
212.6,212.6
212.6,212.6
212.6,212.6
212.54,212.54
212.53,212.53
212.53,212.53
212.53,212.53
212.54,212.54
212.51,212.51
212.52,212.52
212.55,212.55
212.54,212.54
212.55,212.55
212.5,212.5
212.53,212.53
212.54,212.54
212.5,212.5
212.55,212.55
212.55,212.55
212.51,212.51
212.56,212.56
212.56,212.56
212.51,212.51
212.53,212.53
212.44,212.44
212.98,212.98
212.9,212.9
212.99,212.99
212.88,212.88
212.9,212.9
212.82,212.82
212.82,212.82
213.0,213.0
213.31,213.31
213.4,213.4
213.46,213.46
213.5,213.5
213.55,213.55
213.58,213.58
213.7,213.7
213.6,213.6
214.2,214.2
214.31,214.31
214.35,214.35
214.25,214.25
214.27,214.27
214.26,214.26
214.0,214.0
214.0,214.0
214.3,214.3
214.34,214.34
214.31,214.31
214.28,214.28
214.15,214.15
214.34,214.34
214.5,214.5
214.43,214.43
214.56,214.56
214.6,214.6
214.58,214.58
214.6,214.6
214.47,214.47
214.4,214.4
214.2,214.2
214.1,214.1
214.08,214.08
214.0,214.0
214.01,214.01
214.09,214.09
214.01,214.01
214.18,214.18
214.13,214.13
214.13,214.13
214.04,214.04
214.0,214.0
213.92,213.92
213.91,213.91
213.85,213.85
213.7,213.7
213.85,213.85
213.85,213.85
213.94,213.94
213.89,213.89
213.89,213.89
213.86,213.86
213.97,213.97
213.91,213.91
214.01,214.01
213.96,213.96
214.0,214.0
214.0,214.0
214.0,214.0
213.9,213.9
213.94,213.94
213.94,213.94
213.91,213.91
214.0,214.0
213.89,213.89
213.8,213.8
213.87,213.87
213.85,213.85
213.8,213.8
213.81,213.81
213.87,213.87
213.8,213.8
213.9,213.9
214.0,214.0
214.09,214.09
214.01,214.01
213.9,213.9
213.8,213.8
213.8,213.8
213.8,213.8
213.8,213.8
213.81,213.81
213.84,213.84
213.84,213.84
213.81,213.81
213.8,213.8
213.8,213.8
213.85,213.85
213.84,213.84
213.72,213.72
213.65,213.65
213.72,213.72
213.76,213.76
213.79,213.79
213.93,213.93
214.04,214.04
214.1,214.1
214.16,214.16
213.9,213.9
213.8,213.8
213.93,213.93
214.0,214.0
214.0,214.0
213.8,213.8
213.9,213.9
213.89,213.89
213.82,213.82
213.85,213.85
213.8,213.8
213.89,213.89
213.89,213.89
213.66,213.66
213.76,213.76
213.94,213.94
214.02,214.02
214.0,214.0
214.01,214.01
214.04,214.04
214.0,214.0
213.88,213.88
213.8,213.8
213.79,213.79
213.74,213.74
213.74,213.74
213.82,213.82
213.9,213.9
213.93,213.93
213.9,213.9
213.98,213.98
213.87,213.87
213.72,213.72
213.88,213.88
213.9,213.9
213.97,213.97
213.95,213.95
213.91,213.91
213.93,213.93
213.97,213.97
214.0,214.0
213.95,213.95
213.86,213.86
213.82,213.82
213.8,213.8
213.79,213.79
213.77,213.77
213.9,213.9
214.0,214.0
213.95,213.95
214.0,214.0
213.95,213.95
213.95,213.95
213.99,213.99
213.95,213.95
213.99,213.99
214.0,214.0
213.8,213.8
213.88,213.88
213.97,213.97
213.98,213.98
213.8,213.8
213.72,213.72
213.89,213.89
213.92,213.92
214.0,214.0
213.95,213.95
212.95,212.95
213.97,213.97
213.88,213.88
214.02,214.02
214.1,214.1
214.23,214.23
214.23,214.23
214.18,214.18
214.1,214.1
214.1,214.1
214.23,214.23
214.05,214.05
214.1,214.1
214.05,214.05
214.05,214.05
214.0894,214.0894
213.97,213.97
213.89,213.89
213.89,213.89
214.05,214.05
214.0986,214.0986
214.18,214.18
214.15,214.15
214.2,214.2
214.2,214.2
214.21,214.21
214.15,214.15
214.18,214.18
214.29,214.29
214.15,214.15
214.04,214.04
214.03,214.03
214.07,214.07
213.92,213.92
213.92,213.92
213.9,213.9
213.95,213.95
213.89,213.89
213.91,213.91
213.9,213.9
213.9,213.9
213.95,213.95
213.8,213.8
213.7256,213.7256
213.76,213.76
213.76,213.76
213.75,213.75
213.7003,213.7003
213.75,213.75
213.8,213.8
213.75,213.75
213.73,213.73
213.77,213.77
213.62,213.62
213.62,213.62
213.6105,213.6105
213.7,213.7
213.82,213.82
213.85,213.85
213.86,213.86
213.71,213.71
213.68,213.68
213.62,213.62
213.48,213.48
213.46,213.46
213.5,213.5
213.52,213.52
213.5,213.5
213.41,213.41
213.48,213.48
213.41,213.41
213.55,213.55
213.32,213.32
213.43,213.43
213.38,213.38
213.43,213.43
213.4,213.4
213.4,213.4
213.4344,213.4344
213.4,213.4
213.48,213.48
213.49,213.49
213.45,213.45
213.4,213.4
213.3,213.3
213.11,213.11
213.36,213.36
213.36,213.36
213.835,213.835
214.17,214.17
214.09,214.09
213.37,213.37
212.9936,212.9936
212.74,212.74
213.205,213.205
213.235,213.235
213.345,213.345
213.316,213.316
213.745,213.745
214.02,214.02
213.72,213.72
213.925,213.925
213.724,213.724
213.52,213.52
213.44,213.44
214.54,214.54
214.1943,214.1943
213.57,213.57
213.0,213.0
213.0677,213.0677
213.1666,213.1666
213.3,213.3
213.4631,213.4631
213.36,213.36
213.3003,213.3003
213.2299,213.2299
213.345,213.345
213.55,213.55
213.95,213.95
214.0337,214.0337
213.93,213.93
214.14,214.14
214.468,214.468
214.8992,214.8992
215.4,215.4
215.29,215.29
215.38,215.38
215.38,215.38
215.8799,215.8799
215.5984,215.5984
215.78,215.78
215.99,215.99
215.895,215.895
215.52,215.52
215.95,215.95
215.82,215.82
215.4133,215.4133
215.5267,215.5267
215.6298,215.6298
215.73,215.73
215.785,215.785
215.77,215.77
215.985,215.985
216.25,216.25
216.16,216.16
216.065,216.065
216.19,216.19
216.09,216.09
216.06,216.06
216.265,216.265
216.27,216.27
216.3,216.3
216.1,216.1
216.14,216.14
216.2,216.2
216.04,216.04
215.855,215.855
216.14,216.14
215.85,215.85
215.4623,215.4623
215.41,215.41
215.38,215.38
215.5664,215.5664
215.61,215.61
215.81,215.81
215.845,215.845
215.65,215.65
215.81,215.81
216.0101,216.0101
215.8792,215.8792
215.91,215.91
215.88,215.88
216.1,216.1
216.145,216.145
216.54,216.54
216.8822,216.8822
216.89,216.89
216.88,216.88
217.099,217.099
217.0513,217.0513
216.6199,216.6199
216.69,216.69
216.76,216.76
217.035,217.035
217.185,217.185
217.26,217.26
217.21,217.21
216.87,216.87
216.64,216.64
216.33,216.33
216.33,216.33
216.295,216.295
216.3867,216.3867
216.57,216.57
216.76,216.76
216.6,216.6
216.2886,216.2886
216.33,216.33
216.24,216.24
216.41,216.41
216.29,216.29
216.375,216.375
216.355,216.355
216.54,216.54
216.34,216.34
216.335,216.335
216.3413,216.3413
216.3315,216.3315
216.24,216.24
216.315,216.315
216.3498,216.3498
216.43,216.43
216.3301,216.3301
216.11,216.11
216.385,216.385
216.32,216.32
216.335,216.335
216.35,216.35
216.4,216.4
216.45,216.45
216.68,216.68
216.7356,216.7356
216.62,216.62
216.59,216.59
216.77,216.77
216.745,216.745
216.79,216.79
216.765,216.765
216.87,216.87
216.975,216.975
216.9148,216.9148
216.828,216.828
216.434,216.434
216.21,216.21
216.2,216.2
215.9601,215.9601
216.06,216.06
216.345,216.345
216.36,216.36
216.3293,216.3293
216.41,216.41
216.36,216.36
216.31,216.31
216.3601,216.3601
216.2229,216.2229
216.24,216.24
216.4214,216.4214
216.4199,216.4199
216.35,216.35
216.3725,216.3725
216.3691,216.3691
216.3904,216.3904
216.34,216.34
216.335,216.335
216.46,216.46
216.47,216.47
216.5037,216.5037
216.375,216.375
216.41,216.41
216.425,216.425
216.48,216.48
216.46,216.46
216.54,216.54
216.695,216.695
216.58,216.58
216.435,216.435
216.4,216.4
216.54,216.54
216.65,216.65
216.58,216.58
216.41,216.41
216.35,216.35
216.3484,216.3484
216.262,216.262
216.37,216.37
216.295,216.295
216.3005,216.3005
216.32,216.32
216.37,216.37
216.265,216.265
216.29,216.29
216.4099,216.4099
216.6348,216.6348
216.9,216.9
217.085,217.085
217.11,217.11
217.0799,217.0799
217.05,217.05
216.98,216.98
217.09,217.09
217.125,217.125
217.1022,217.1022
217.155,217.155
216.83,216.83
216.8701,216.8701
217.002,217.002
217.1201,217.1201
217.074,217.074
217.0601,217.0601
217.155,217.155
217.17,217.17
217.15,217.15
217.095,217.095
216.9823,216.9823
216.98,216.98
216.83,216.83
216.93,216.93
217.0,217.0
216.94,216.94
216.97,216.97
217.1813,217.1813
217.39,217.39
217.135,217.135
217.39,217.39
217.544,217.544
217.69,217.69
217.93,217.93
217.98,217.98
217.8729,217.8729
217.645,217.645
217.59,217.59
217.555,217.555
217.7162,217.7162
217.87,217.87
217.87,217.87
217.675,217.675
217.8,217.8
217.82,217.82
217.78,217.78
217.87,217.87
218.05,218.05
218.0628,218.0628
218.245,218.245
218.405,218.405
218.3519,218.3519
218.4101,218.4101
218.73,218.73
218.514,218.514
218.615,218.615
218.2861,218.2861
218.48,218.48
218.39,218.39
218.1904,218.1904
218.2857,218.2857
218.3063,218.3063
218.1113,218.1113
218.2901,218.2901
218.2404,218.2404
218.255,218.255
218.07,218.07
218.02,218.02
218.19,218.19
218.3084,218.3084
218.115,218.115
218.066,218.066
218.05,218.05
218.0,218.0
217.9399,217.9399
217.95,217.95
218.07,218.07
218.23,218.23
218.4888,218.4888
218.5,218.5
218.59,218.59
218.58,218.58
218.5,218.5
218.66,218.66
218.655,218.655
218.67,218.67
218.48,218.48
218.4201,218.4201
218.415,218.415
217.87,217.87
218.06,218.06
218.2,218.2
218.47,218.47
218.425,218.425
218.57,218.57
218.36,218.36
218.15,218.15
218.47,218.47
218.48,218.48
218.47,218.47
218.37,218.37
218.29,218.29
218.1,218.1
218.2,218.2
218.35,218.35
218.35,218.35
218.4043,218.4043
218.37,218.37
218.323,218.323
218.23,218.23
218.16,218.16
218.22,218.22
218.095,218.095
218.115,218.115
218.09,218.09
218.2018,218.2018
218.37,218.37
218.484,218.484
218.5,218.5
218.32,218.32
218.27,218.27
218.31,218.31
218.365,218.365
218.435,218.435
218.555,218.555
218.665,218.665
218.37,218.37
218.47,218.47
218.44,218.44
218.475,218.475
218.6,218.6
218.685,218.685
218.68,218.68
218.83,218.83
218.7066,218.7066
218.31,218.31
218.445,218.445
218.32,218.32
218.3,218.3
218.26,218.26
218.46,218.46
218.345,218.345
218.21,218.21
218.29,218.29
218.13,218.13
218.16,218.16
218.115,218.115
218.0099,218.0099
218.11,218.11
218.21,218.21
218.2325,218.2325
218.115,218.115
218.36,218.36
218.52,218.52
218.615,218.615
218.61,218.61
218.4519,218.4519
218.48,218.48
218.52,218.52
218.625,218.625
218.595,218.595
218.61,218.61
218.37,218.37
218.24,218.24
218.155,218.155
218.2901,218.2901
218.1926,218.1926
217.97,217.97
217.8199,217.8199
218.08,218.08
217.83,217.83
217.6802,217.6802
217.4099,217.4099
217.425,217.425
217.225,217.225
217.615,217.615
217.275,217.275
217.0401,217.0401
217.405,217.405
217.33,217.33
217.1,217.1
217.135,217.135
216.685,216.685
216.46,216.46
216.8,216.8
216.4,216.4
216.14,216.14
215.98,215.98
215.79,215.79
215.51,215.51
215.8,215.8
216.1399,216.1399
216.1901,216.1901
216.52,216.52
216.71,216.71
216.85,216.85
216.71,216.71
216.63,216.63
216.73,216.73
216.54,216.54
216.5,216.5
216.5,216.5
216.52,216.52
216.5802,216.5802
216.67,216.67
216.7,216.7
216.63,216.63
216.65,216.65
216.68,216.68
216.65,216.65
216.63,216.63
216.67,216.67
216.6381,216.6381
216.65,216.65
216.66,216.66
216.64,216.64
216.66,216.66
216.68,216.68
216.78,216.78
216.82,216.82
216.7,216.7
216.75,216.75
216.74,216.74
216.68,216.68
216.68,216.68
216.63,216.63
216.62,216.62
216.6,216.6
216.67,216.67
216.66,216.66
216.63,216.63
216.65,216.65
216.7,216.7
216.68,216.68
216.66,216.66
216.69,216.69
216.85,216.85
216.82,216.82
216.94,216.94
216.87,216.87
216.83,216.83
216.7715,216.7715
216.75,216.75
216.6029,216.6029
216.64,216.64
216.66,216.66
216.6484,216.6484
216.63,216.63
216.61,216.61
216.65,216.65
216.65,216.65
216.6,216.6
216.6491,216.6491
216.58,216.58
216.63,216.63
216.58,216.58
216.59,216.59
216.72,216.72
216.88,216.88
216.9,216.9
216.73,216.73
216.72,216.72
216.82,216.82
216.78,216.78
216.88,216.88
216.96,216.96
216.96,216.96
216.94,216.94
216.94,216.94
216.94,216.94
216.89,216.89
216.81,216.81
216.73,216.73
216.8014,216.8014
216.71,216.71
216.89,216.89
216.93,216.93
216.9,216.9
216.9,216.9
216.94,216.94
216.96,216.96
216.96,216.96
216.96,216.96
216.91,216.91
216.98,216.98
217.1199,217.1199
217.03,217.03
217.09,217.09
217.1,217.1
217.09,217.09
217.08,217.08
217.12,217.12
217.15,217.15
217.12,217.12
217.07,217.07
217.0891,217.0891
217.03,217.03
217.0612,217.0612
217.0171,217.0171
217.02,217.02
217.05,217.05
216.9004,216.9004
216.9,216.9
217.0,217.0
216.93,216.93
217.01,217.01
217.1,217.1
217.1,217.1
217.0,217.0
216.99,216.99
216.99,216.99
216.93,216.93
216.95,216.95
216.67,216.67
217.05,217.05
217.0,217.0
216.97,216.97
217.0,217.0
217.0,217.0
217.0,217.0
216.98,216.98
216.93,216.93
216.97,216.97
216.9,216.9
216.9,216.9
216.972,216.972
216.88,216.88
216.9,216.9
216.87,216.87
216.88,216.88
216.88,216.88
216.9,216.9
216.88,216.88
216.9786,216.9786
216.87,216.87
216.85,216.85
216.75,216.75
216.7412,216.7412
216.82,216.82
216.78,216.78
216.77,216.77
216.77,216.77
216.8,216.8
216.7992,216.7992
216.8,216.8
216.77,216.77
216.82,216.82
216.8475,216.8475
216.76,216.76
216.76,216.76
216.7315,216.7315
216.73,216.73
216.72,216.72
216.73,216.73
216.76,216.76
216.71,216.71
216.8,216.8
216.7,216.7
216.75,216.75
216.71,216.71
216.7493,216.7493
216.78,216.78
216.7676,216.7676
216.77,216.77
216.7343,216.7343
216.75,216.75
216.75,216.75
216.77,216.77
216.76,216.76
216.7799,216.7799
216.8,216.8
216.93,216.93
216.84,216.84
216.8755,216.8755
216.9243,216.9243
216.8,216.8
216.85,216.85
216.86,216.86
216.8,216.8
216.8,216.8
216.86,216.86
216.85,216.85
216.8,216.8
216.7474,216.7474
216.74,216.74
216.72,216.72
216.73,216.73
216.7302,216.7302
216.76,216.76

